timestamp,ETHUSDT_price,BNBUSDT_price,XRPUSDT_price,ADAUSDT_price,SOLUSDT_price,BTCUSDT_price,ETHUSDT_funding_rate,BNBUSDT_funding_rate,XRPUSDT_funding_rate,ADAUSDT_funding_rate,SOLUSDT_funding_rate,BTCUSDT_funding_rate
2023-01-01 00:00:00+00:00,1195.06,244.0,0.3368,0.2452,9.8,16526.19,0.0001,-1.05e-05,0.0001,-7.036e-05,-0.00092452,0.0001
2023-01-01 16:00:00+00:00,1200.34,244.4,0.3387,0.2499,9.99,16616.75,0.0001,0.0,0.0001,-0.00028022,-0.00097445,6.91e-06
2023-01-02 00:00:00+00:00,1213.09,246.4,0.3378,0.2541,11.09,16721.28,0.0001,0.0,0.0001,-0.00013088,-0.00105604,-1.488e-05
2023-01-03 16:00:00+00:00,1214.55,246.1,0.3436,0.2529,13.37,16675.18,2.948e-05,0.0,0.0001,-1.873e-05,-0.00820119,3.322e-05
2023-01-04 00:00:00+00:00,1252.0,255.3,0.3498,0.2656,14.16,16869.44,7.609e-05,0.0,-0.00015714,9.699e-05,-0.00349905,6.489e-05
2023-01-05 16:00:00+00:00,1251.24,256.7,0.338,0.2692,13.43,16831.85,0.0001,-0.00034445,4.332e-05,0.0001,-0.00035808,7.264e-05
2023-01-06 16:00:00+00:00,1269.14,259.9,0.3443,0.2786,13.5,16950.65,0.0001,-0.00021562,0.0001,0.0001,-0.00097063,8.658e-05
2023-01-07 16:00:00+00:00,1264.07,261.3,0.3442,0.2768,13.1,16943.57,7.19e-05,-0.00023691,0.0001,1.35e-05,-0.00049317,0.0001
2023-01-08 08:00:00+00:00,1274.25,267.0,0.343,0.288,13.88,17000.43,8.826e-05,-0.00011035,0.0001,0.0001,-0.00041686,0.0001
2023-01-09 08:00:00+00:00,1335.68,280.3,0.3553,0.3207,17.13,17268.49,7.617e-05,0.0,0.0001,0.0001,0.0001,-6.66e-06
2023-01-10 16:00:00+00:00,1335.62,277.1,0.3507,0.3222,16.2,17440.66,0.0001,-1.944e-05,0.0001,0.0001,-0.00015347,3.129e-05
2023-01-12 00:00:00+00:00,1398.45,285.1,0.3734,0.3247,16.25,18138.22,0.0001,-7.73e-06,0.0001,0.0001,0.0001,7.549e-05
2023-01-12 08:00:00+00:00,1386.07,281.6,0.3673,0.3223,15.96,18086.62,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-12 16:00:00+00:00,1415.92,287.7,0.3748,0.3293,16.59,18846.62,0.0001,0.0,0.0001,0.0001,-0.00044772,0.0001
2023-01-13 08:00:00+00:00,1421.98,288.8,0.374,0.332,16.81,19261.19,0.0001,-0.00013437,0.0001,0.0001,2.603e-05,0.0001
2023-01-14 00:00:00+00:00,1553.43,310.8,0.404,0.3634,23.57,20897.36,0.0001,0.0,0.0001,0.0001,0.0001,8.746e-05
2023-01-14 16:00:00+00:00,1549.9,305.1,0.3953,0.3525,24.24,20954.92,0.00045951,0.0001184,0.0001,0.0001,0.0001,0.0001
2023-01-15 16:00:00+00:00,1552.52,302.2,0.3845,0.3507,22.89,20871.5,0.00018878,0.0,0.0001,0.0001,0.00012309,0.00019892
2023-01-16 16:00:00+00:00,1576.94,299.0,0.3855,0.3504,23.58,21185.65,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-19 00:00:00+00:00,1528.65,290.4,0.3841,0.3307,21.3,20818.95,0.0001,-9.679e-05,0.0001,0.0001,0.0001,0.0001
2023-01-20 00:00:00+00:00,1550.33,288.1,0.3883,0.3354,21.07,20959.44,0.0001,-7.95e-06,0.0001,0.0001,0.0001,0.0001
2023-01-20 08:00:00+00:00,1563.69,289.6,0.3928,0.3413,21.42,21144.77,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-20 16:00:00+00:00,1658.52,305.1,0.4129,0.3652,25.51,22667.21,0.0001,0.0,-2.67e-05,0.0001,0.0001,0.0001
2023-01-22 00:00:00+00:00,1627.08,302.3,0.4046,0.3733,25.13,22895.2,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-22 08:00:00+00:00,1635.51,303.4,0.4056,0.3806,24.97,22794.51,0.0001,0.00015982,0.0001,0.0001,0.0001,0.0001
2023-01-24 16:00:00+00:00,1555.97,300.3,0.4078,0.3587,22.78,22632.89,0.0001,0.00017116,0.0001,0.0001,0.0001,0.0001
2023-01-25 08:00:00+00:00,1543.95,300.2,0.4059,0.3552,23.32,22577.86,0.0001,0.0,0.0001,6.88e-06,1.239e-05,0.0001
2023-01-27 08:00:00+00:00,1574.86,303.8,0.4062,0.3784,23.83,22933.96,0.0001,0.0,0.0001,0.0001,0.0001,9.541e-05
2023-01-27 16:00:00+00:00,1597.62,308.0,0.4128,0.3898,24.43,23074.16,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-29 08:00:00+00:00,1611.44,318.4,0.412,0.3889,24.69,23525.09,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-30 08:00:00+00:00,1585.18,308.8,0.4,0.3822,24.38,23178.51,0.0001,2.222e-05,0.0001,0.0001,0.0001,0.0001
2023-01-30 16:00:00+00:00,1566.2,307.2,0.3934,0.3725,23.96,22826.15,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-01-31 08:00:00+00:00,1588.99,312.6,0.4022,0.3959,24.09,23121.8,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-01 08:00:00+00:00,1575.53,307.1,0.3978,0.3754,22.81,22979.73,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-03 08:00:00+00:00,1663.93,331.5,0.4102,0.4033,24.86,23603.36,0.0001,7.717e-05,0.0001,0.0001,6.262e-05,0.0001
2023-02-03 16:00:00+00:00,1663.52,332.2,0.4117,0.4038,24.69,23431.9,0.0001,4.762e-05,0.0001,0.0001,7.317e-05,0.0001
2023-02-04 08:00:00+00:00,1679.97,331.1,0.4132,0.4038,24.71,23421.45,0.0001,6.947e-05,0.0001,0.0001,0.0001,0.0001
2023-02-04 16:00:00+00:00,1666.38,330.4,0.4106,0.3994,24.34,23326.84,0.0001,4.705e-05,0.0001,0.0001,0.0001,0.0001
2023-02-06 08:00:00+00:00,1649.01,330.0,0.4004,0.3944,23.47,23041.39,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-08 16:00:00+00:00,1650.43,328.2,0.3975,0.3942,23.22,22963.0,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-12 08:00:00+00:00,1536.09,312.9,0.3825,0.3699,21.43,21945.3,3.225e-05,-0.00030295,-6.099e-05,0.0001,-0.00045565,0.0001
2023-02-15 08:00:00+00:00,1579.5,303.2,0.387,0.3909,22.43,22809.46,2.81e-05,-9.915e-05,0.0001,0.0001,8.397e-05,2.63e-05
2023-02-16 08:00:00+00:00,1724.14,324.6,0.4019,0.4127,23.86,25072.67,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-17 16:00:00+00:00,1693.87,313.0,0.395,0.4033,23.14,24569.97,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-18 08:00:00+00:00,1695.5,316.5,0.3948,0.4044,23.42,24668.26,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-02-22 16:00:00+00:00,1643.14,312.4,0.3953,0.3888,24.16,24182.21,0.0001,-0.00012206,0.0001,0.0001,0.0001,0.0001
2023-02-26 16:00:00+00:00,1641.36,308.7,0.3779,0.3691,23.25,23554.85,1.098e-05,-0.00012253,8.357e-05,0.0001,-1.898e-05,6.581e-05
2023-02-27 16:00:00+00:00,1633.45,304.6,0.3785,0.3647,22.68,23492.09,6.025e-05,0.0,0.0001,9.35e-06,8.837e-05,6.826e-05
2023-03-01 08:00:00+00:00,1657.47,303.4,0.3816,0.3614,22.66,23711.09,0.0001,0.0,0.0001,0.0001,0.0001,0.0001
2023-03-02 16:00:00+00:00,1647.86,299.8,0.3772,0.3504,22.0,23465.32,7.746e-05,-0.00028051,0.0001,9.862e-05,-8.101e-05,8.395e-05
2023-03-03 00:00:00+00:00,1568.08,291.0,0.3651,0.3369,21.06,22360.78,3.967e-05,-2.961e-05,0.0001,0.0001,2.047e-05,0.0001
2023-03-03 16:00:00+00:00,1569.45,290.4,0.3774,0.3431,21.42,22354.34,2.284e-05,-2.007e-05,0.0001,0.0001,9.745e-05,-2.26e-06
2023-03-05 00:00:00+00:00,1568.62,290.5,0.3728,0.3389,21.31,22375.7,5.372e-05,-9.205e-05,7.093e-05,2.421e-05,0.0001,1.874e-05
2023-03-05 08:00:00+00:00,1569.22,291.0,0.3708,0.3386,21.27,22436.18,3.555e-05,0.0,3.434e-05,0.0001,0.0001,5.44e-06
2023-03-06 16:00:00+00:00,1565.84,287.8,0.3695,0.3305,20.63,22410.0,3.604e-05,-0.00012179,-1.731e-05,6.84e-05,-2.168e-05,5.414e-05
2023-03-08 00:00:00+00:00,1551.29,285.8,0.3763,0.3225,19.19,21971.03,8.208e-05,0.0,3.871e-05,0.0001,-5.279e-05,2.917e-05
2023-03-10 00:00:00+00:00,1412.27,273.3,0.3704,0.3066,16.98,19953.58,-8.306e-05,-0.00027317,-4.059e-05,-0.00039629,-0.00018592,-8.895e-05
2023-03-10 08:00:00+00:00,1417.03,274.5,0.3689,0.3133,17.67,20004.96,-9.7e-07,-0.00025155,8.59e-05,4.434e-05,8.585e-05,5.26e-06
2023-03-12 08:00:00+00:00,1455.88,273.8,0.3524,0.3026,17.84,20358.96,8.67e-05,0.0,0.0001,0.0001,6.8e-05,9.088e-05
2023-03-15 08:00:00+00:00,1634.04,305.1,0.3607,0.327,19.24,24471.01,0.00018366,0.00010347,0.0001,0.0001,0.0001,0.00024127
2023-03-18 08:00:00+00:00,1786.0,332.5,0.3769,0.3448,21.84,27226.23,0.0001,-0.00099191,0.0001,0.0001,0.00027581,0.0001
2023-03-19 16:00:00+00:00,1780.68,336.7,0.3857,0.3448,21.86,27972.87,0.0001,-0.00132398,0.0001,0.0001,0.0001,0.0001
2023-03-22 00:00:00+00:00,1792.75,336.8,0.4556,0.374,22.31,28103.69,5.146e-05,-0.00197057,0.0001,0.0001,0.0001,2.68e-06
2023-03-22 16:00:00+00:00,1734.33,321.1,0.4213,0.3596,21.42,27250.97,5.54e-05,-5.565e-05,0.0001,0.0001,0.0001,5.334e-05
2023-03-26 00:00:00+00:00,1752.55,324.0,0.4565,0.3553,20.76,27504.94,8.29e-06,-0.0001002,0.0001,-2.9e-07,-0.00010361,6.1e-07
2023-03-26 16:00:00+00:00,1773.88,328.6,0.4479,0.3557,20.94,27968.05,4.383e-05,0.0,-1.074e-05,2.992e-05,-4.191e-05,3.634e-05
2023-03-27 16:00:00+00:00,1715.22,310.6,0.479,0.3455,19.91,27124.91,-1.71e-06,-0.00051772,0.0001,5.939e-05,2.013e-05,-3.96e-06
2023-03-28 08:00:00+00:00,1744.08,311.5,0.4979,0.3584,20.24,26998.63,3.473e-05,-0.00010119,4.81e-05,0.0001,8.36e-05,1.123e-05
2023-03-30 00:00:00+00:00,1806.47,315.5,0.5376,0.3799,21.03,28725.01,5.756e-05,0.0,-3.291e-05,0.0001,4.312e-05,6.987e-05
